filename,year,doy,profile_idx,profile_num,date,index
RCA_sb_sp_temperature_2018_214_5880_9_V1.nc,2018,214,5880,9,2018-08-02,852
RCA_sb_sp_temperature_2018_215_5881_1_V1.nc,2018,215,5881,1,2018-08-03,853
RCA_sb_sp_temperature_2018_215_5882_2_V1.nc,2018,215,5882,2,2018-08-03,854
RCA_sb_sp_temperature_2018_215_5883_3_V1.nc,2018,215,5883,3,2018-08-03,855
RCA_sb_sp_temperature_2018_215_5884_4_V1.nc,2018,215,5884,4,2018-08-03,856
RCA_sb_sp_temperature_2018_215_5885_5_V1.nc,2018,215,5885,5,2018-08-03,857
RCA_sb_sp_temperature_2018_215_5886_6_V1.nc,2018,215,5886,6,2018-08-03,858
RCA_sb_sp_temperature_2018_215_5887_7_V1.nc,2018,215,5887,7,2018-08-03,859
RCA_sb_sp_temperature_2018_215_5888_8_V1.nc,2018,215,5888,8,2018-08-03,860
RCA_sb_sp_temperature_2018_215_5889_9_V1.nc,2018,215,5889,9,2018-08-03,861
RCA_sb_sp_temperature_2018_216_5890_1_V1.nc,2018,216,5890,1,2018-08-04,862
RCA_sb_sp_temperature_2018_216_5891_2_V1.nc,2018,216,5891,2,2018-08-04,863
RCA_sb_sp_temperature_2018_216_5892_3_V1.nc,2018,216,5892,3,2018-08-04,864
RCA_sb_sp_temperature_2018_216_5893_4_V1.nc,2018,216,5893,4,2018-08-04,865
RCA_sb_sp_temperature_2018_216_5894_5_V1.nc,2018,216,5894,5,2018-08-04,866
RCA_sb_sp_temperature_2018_216_5895_6_V1.nc,2018,216,5895,6,2018-08-04,867
RCA_sb_sp_temperature_2018_216_5896_7_V1.nc,2018,216,5896,7,2018-08-04,868
RCA_sb_sp_temperature_2018_216_5897_8_V1.nc,2018,216,5897,8,2018-08-04,869
RCA_sb_sp_temperature_2018_216_5898_9_V1.nc,2018,216,5898,9,2018-08-04,870
RCA_sb_sp_temperature_2018_217_5899_1_V1.nc,2018,217,5899,1,2018-08-05,871
RCA_sb_sp_temperature_2018_217_5900_2_V1.nc,2018,217,5900,2,2018-08-05,872
RCA_sb_sp_temperature_2018_217_5901_3_V1.nc,2018,217,5901,3,2018-08-05,873
RCA_sb_sp_temperature_2018_217_5902_4_V1.nc,2018,217,5902,4,2018-08-05,874
RCA_sb_sp_temperature_2018_217_5903_5_V1.nc,2018,217,5903,5,2018-08-05,875
RCA_sb_sp_temperature_2018_217_5904_6_V1.nc,2018,217,5904,6,2018-08-05,876
RCA_sb_sp_temperature_2018_217_5905_7_V1.nc,2018,217,5905,7,2018-08-05,877
RCA_sb_sp_temperature_2018_217_5906_8_V1.nc,2018,217,5906,8,2018-08-05,878
RCA_sb_sp_temperature_2018_217_5907_9_V1.nc,2018,217,5907,9,2018-08-05,879
RCA_sb_sp_temperature_2018_218_5908_1_V1.nc,2018,218,5908,1,2018-08-06,880
RCA_sb_sp_temperature_2018_218_5909_2_V1.nc,2018,218,5909,2,2018-08-06,881
RCA_sb_sp_temperature_2018_218_5910_3_V1.nc,2018,218,5910,3,2018-08-06,882
RCA_sb_sp_temperature_2018_218_5911_4_V1.nc,2018,218,5911,4,2018-08-06,883
RCA_sb_sp_temperature_2018_218_5912_5_V1.nc,2018,218,5912,5,2018-08-06,884
RCA_sb_sp_temperature_2018_218_5913_6_V1.nc,2018,218,5913,6,2018-08-06,885
RCA_sb_sp_temperature_2018_218_5914_7_V1.nc,2018,218,5914,7,2018-08-06,886
RCA_sb_sp_temperature_2018_218_5915_8_V1.nc,2018,218,5915,8,2018-08-06,887
RCA_sb_sp_temperature_2018_218_5916_9_V1.nc,2018,218,5916,9,2018-08-06,888
RCA_sb_sp_temperature_2018_219_5917_1_V1.nc,2018,219,5917,1,2018-08-07,889
RCA_sb_sp_temperature_2018_219_5918_2_V1.nc,2018,219,5918,2,2018-08-07,890
RCA_sb_sp_temperature_2018_219_5919_3_V1.nc,2018,219,5919,3,2018-08-07,891
RCA_sb_sp_temperature_2018_219_5920_4_V1.nc,2018,219,5920,4,2018-08-07,892
RCA_sb_sp_temperature_2018_219_5921_5_V1.nc,2018,219,5921,5,2018-08-07,893
RCA_sb_sp_temperature_2018_219_5922_6_V1.nc,2018,219,5922,6,2018-08-07,894
RCA_sb_sp_temperature_2018_219_5923_7_V1.nc,2018,219,5923,7,2018-08-07,895
RCA_sb_sp_temperature_2018_219_5924_8_V1.nc,2018,219,5924,8,2018-08-07,896
RCA_sb_sp_temperature_2018_220_5925_1_V1.nc,2018,220,5925,1,2018-08-08,897
RCA_sb_sp_temperature_2018_220_5926_2_V1.nc,2018,220,5926,2,2018-08-08,898
RCA_sb_sp_temperature_2018_220_5927_3_V1.nc,2018,220,5927,3,2018-08-08,899
RCA_sb_sp_temperature_2018_220_5928_4_V1.nc,2018,220,5928,4,2018-08-08,900
RCA_sb_sp_temperature_2018_220_5929_5_V1.nc,2018,220,5929,5,2018-08-08,901
RCA_sb_sp_temperature_2018_220_5930_6_V1.nc,2018,220,5930,6,2018-08-08,902
RCA_sb_sp_temperature_2018_220_5931_7_V1.nc,2018,220,5931,7,2018-08-08,903
RCA_sb_sp_temperature_2018_220_5932_8_V1.nc,2018,220,5932,8,2018-08-08,904
RCA_sb_sp_temperature_2018_221_5933_1_V1.nc,2018,221,5933,1,2018-08-09,905
RCA_sb_sp_temperature_2018_221_5934_2_V1.nc,2018,221,5934,2,2018-08-09,906
RCA_sb_sp_temperature_2018_221_5935_3_V1.nc,2018,221,5935,3,2018-08-09,907
RCA_sb_sp_temperature_2018_221_5936_4_V1.nc,2018,221,5936,4,2018-08-09,908
RCA_sb_sp_temperature_2018_221_5937_5_V1.nc,2018,221,5937,5,2018-08-09,909
RCA_sb_sp_temperature_2018_221_5938_6_V1.nc,2018,221,5938,6,2018-08-09,910
RCA_sb_sp_temperature_2018_221_5939_7_V1.nc,2018,221,5939,7,2018-08-09,911
RCA_sb_sp_temperature_2018_221_5940_8_V1.nc,2018,221,5940,8,2018-08-09,912
RCA_sb_sp_temperature_2018_221_5941_9_V1.nc,2018,221,5941,9,2018-08-09,913
RCA_sb_sp_temperature_2018_222_5942_1_V1.nc,2018,222,5942,1,2018-08-10,914
RCA_sb_sp_temperature_2018_222_5943_2_V1.nc,2018,222,5943,2,2018-08-10,915
RCA_sb_sp_temperature_2018_222_5944_3_V1.nc,2018,222,5944,3,2018-08-10,916
RCA_sb_sp_temperature_2018_222_5945_4_V1.nc,2018,222,5945,4,2018-08-10,917
RCA_sb_sp_temperature_2018_222_5946_5_V1.nc,2018,222,5946,5,2018-08-10,918
RCA_sb_sp_temperature_2018_222_5947_6_V1.nc,2018,222,5947,6,2018-08-10,919
RCA_sb_sp_temperature_2018_222_5948_7_V1.nc,2018,222,5948,7,2018-08-10,920
RCA_sb_sp_temperature_2018_222_5949_8_V1.nc,2018,222,5949,8,2018-08-10,921
RCA_sb_sp_temperature_2018_227_5950_1_V1.nc,2018,227,5950,1,2018-08-15,922
RCA_sb_sp_temperature_2018_227_5951_2_V1.nc,2018,227,5951,2,2018-08-15,923
RCA_sb_sp_temperature_2018_228_5952_1_V1.nc,2018,228,5952,1,2018-08-16,924
RCA_sb_sp_temperature_2018_228_5953_2_V1.nc,2018,228,5953,2,2018-08-16,925
RCA_sb_sp_temperature_2018_228_5954_3_V1.nc,2018,228,5954,3,2018-08-16,926
RCA_sb_sp_temperature_2018_228_5955_4_V1.nc,2018,228,5955,4,2018-08-16,927
RCA_sb_sp_temperature_2018_228_5956_5_V1.nc,2018,228,5956,5,2018-08-16,928
RCA_sb_sp_temperature_2018_228_5957_6_V1.nc,2018,228,5957,6,2018-08-16,929
RCA_sb_sp_temperature_2018_228_5958_7_V1.nc,2018,228,5958,7,2018-08-16,930
RCA_sb_sp_temperature_2018_228_5959_8_V1.nc,2018,228,5959,8,2018-08-16,931
RCA_sb_sp_temperature_2018_228_5960_9_V1.nc,2018,228,5960,9,2018-08-16,932
RCA_sb_sp_temperature_2018_228_5961_10_V1.nc,2018,228,5961,10,2018-08-16,933
RCA_sb_sp_temperature_2018_229_5962_1_V1.nc,2018,229,5962,1,2018-08-17,934
RCA_sb_sp_temperature_2018_229_5963_2_V1.nc,2018,229,5963,2,2018-08-17,935
RCA_sb_sp_temperature_2018_229_5964_3_V1.nc,2018,229,5964,3,2018-08-17,936
RCA_sb_sp_temperature_2018_229_5965_4_V1.nc,2018,229,5965,4,2018-08-17,937
RCA_sb_sp_temperature_2018_229_5966_5_V1.nc,2018,229,5966,5,2018-08-17,938
RCA_sb_sp_temperature_2018_229_5967_6_V1.nc,2018,229,5967,6,2018-08-17,939
RCA_sb_sp_temperature_2018_229_5968_7_V1.nc,2018,229,5968,7,2018-08-17,940
RCA_sb_sp_temperature_2018_229_5969_8_V1.nc,2018,229,5969,8,2018-08-17,941
RCA_sb_sp_temperature_2018_229_5970_9_V1.nc,2018,229,5970,9,2018-08-17,942
RCA_sb_sp_temperature_2018_230_5971_1_V1.nc,2018,230,5971,1,2018-08-18,943
RCA_sb_sp_temperature_2018_230_5972_2_V1.nc,2018,230,5972,2,2018-08-18,944
RCA_sb_sp_temperature_2018_230_5973_3_V1.nc,2018,230,5973,3,2018-08-18,945
RCA_sb_sp_temperature_2018_230_5974_4_V1.nc,2018,230,5974,4,2018-08-18,946
RCA_sb_sp_temperature_2018_230_5975_5_V1.nc,2018,230,5975,5,2018-08-18,947
RCA_sb_sp_temperature_2018_230_5976_6_V1.nc,2018,230,5976,6,2018-08-18,948
RCA_sb_sp_temperature_2018_230_5977_7_V1.nc,2018,230,5977,7,2018-08-18,949
RCA_sb_sp_temperature_2018_230_5978_8_V1.nc,2018,230,5978,8,2018-08-18,950
RCA_sb_sp_temperature_2018_230_5979_9_V1.nc,2018,230,5979,9,2018-08-18,951
RCA_sb_sp_temperature_2018_231_5980_1_V1.nc,2018,231,5980,1,2018-08-19,952
RCA_sb_sp_temperature_2018_231_5981_2_V1.nc,2018,231,5981,2,2018-08-19,953
RCA_sb_sp_temperature_2018_231_5982_3_V1.nc,2018,231,5982,3,2018-08-19,954
RCA_sb_sp_temperature_2018_231_5983_4_V1.nc,2018,231,5983,4,2018-08-19,955
RCA_sb_sp_temperature_2018_231_5984_5_V1.nc,2018,231,5984,5,2018-08-19,956
RCA_sb_sp_temperature_2018_231_5985_6_V1.nc,2018,231,5985,6,2018-08-19,957
RCA_sb_sp_temperature_2018_231_5986_7_V1.nc,2018,231,5986,7,2018-08-19,958
RCA_sb_sp_temperature_2018_231_5987_8_V1.nc,2018,231,5987,8,2018-08-19,959
RCA_sb_sp_temperature_2018_231_5988_9_V1.nc,2018,231,5988,9,2018-08-19,960
RCA_sb_sp_temperature_2018_232_5989_1_V1.nc,2018,232,5989,1,2018-08-20,961
RCA_sb_sp_temperature_2018_232_5990_2_V1.nc,2018,232,5990,2,2018-08-20,962
RCA_sb_sp_temperature_2018_232_5991_3_V1.nc,2018,232,5991,3,2018-08-20,963
RCA_sb_sp_temperature_2018_232_5992_4_V1.nc,2018,232,5992,4,2018-08-20,964
RCA_sb_sp_temperature_2018_232_5993_5_V1.nc,2018,232,5993,5,2018-08-20,965
RCA_sb_sp_temperature_2018_232_5994_6_V1.nc,2018,232,5994,6,2018-08-20,966
RCA_sb_sp_temperature_2018_232_5995_7_V1.nc,2018,232,5995,7,2018-08-20,967
RCA_sb_sp_temperature_2018_232_5996_8_V1.nc,2018,232,5996,8,2018-08-20,968
RCA_sb_sp_temperature_2018_232_5997_9_V1.nc,2018,232,5997,9,2018-08-20,969
RCA_sb_sp_temperature_2018_233_5998_1_V1.nc,2018,233,5998,1,2018-08-21,970
RCA_sb_sp_temperature_2018_233_5999_2_V1.nc,2018,233,5999,2,2018-08-21,971
RCA_sb_sp_temperature_2018_233_6000_3_V1.nc,2018,233,6000,3,2018-08-21,972
RCA_sb_sp_temperature_2018_233_6001_4_V1.nc,2018,233,6001,4,2018-08-21,973
RCA_sb_sp_temperature_2018_233_6002_5_V1.nc,2018,233,6002,5,2018-08-21,974
RCA_sb_sp_temperature_2018_233_6003_6_V1.nc,2018,233,6003,6,2018-08-21,975
RCA_sb_sp_temperature_2018_233_6004_7_V1.nc,2018,233,6004,7,2018-08-21,976
RCA_sb_sp_temperature_2018_233_6005_8_V1.nc,2018,233,6005,8,2018-08-21,977
RCA_sb_sp_temperature_2018_233_6006_9_V1.nc,2018,233,6006,9,2018-08-21,978
RCA_sb_sp_temperature_2018_234_6007_1_V1.nc,2018,234,6007,1,2018-08-22,979
RCA_sb_sp_temperature_2018_234_6008_2_V1.nc,2018,234,6008,2,2018-08-22,980
RCA_sb_sp_temperature_2018_234_6009_3_V1.nc,2018,234,6009,3,2018-08-22,981
RCA_sb_sp_temperature_2018_250_6010_1_V1.nc,2018,250,6010,1,2018-09-07,982
RCA_sb_sp_temperature_2018_250_6011_2_V1.nc,2018,250,6011,2,2018-09-07,983
RCA_sb_sp_temperature_2018_250_6012_3_V1.nc,2018,250,6012,3,2018-09-07,984
RCA_sb_sp_temperature_2018_251_6013_1_V1.nc,2018,251,6013,1,2018-09-08,985
RCA_sb_sp_temperature_2018_251_6014_2_V1.nc,2018,251,6014,2,2018-09-08,986
RCA_sb_sp_temperature_2018_251_6015_3_V1.nc,2018,251,6015,3,2018-09-08,987
RCA_sb_sp_temperature_2018_251_6016_4_V1.nc,2018,251,6016,4,2018-09-08,988
RCA_sb_sp_temperature_2018_251_6017_5_V1.nc,2018,251,6017,5,2018-09-08,989
RCA_sb_sp_temperature_2018_251_6018_6_V1.nc,2018,251,6018,6,2018-09-08,990
RCA_sb_sp_temperature_2018_251_6019_7_V1.nc,2018,251,6019,7,2018-09-08,991
RCA_sb_sp_temperature_2018_251_6020_8_V1.nc,2018,251,6020,8,2018-09-08,992
RCA_sb_sp_temperature_2018_251_6021_9_V1.nc,2018,251,6021,9,2018-09-08,993
RCA_sb_sp_temperature_2018_252_6022_1_V1.nc,2018,252,6022,1,2018-09-09,994
RCA_sb_sp_temperature_2018_252_6023_2_V1.nc,2018,252,6023,2,2018-09-09,995
RCA_sb_sp_temperature_2018_252_6024_3_V1.nc,2018,252,6024,3,2018-09-09,996
RCA_sb_sp_temperature_2018_252_6025_4_V1.nc,2018,252,6025,4,2018-09-09,997
RCA_sb_sp_temperature_2018_252_6026_5_V1.nc,2018,252,6026,5,2018-09-09,998
RCA_sb_sp_temperature_2018_252_6027_6_V1.nc,2018,252,6027,6,2018-09-09,999
RCA_sb_sp_temperature_2018_252_6028_7_V1.nc,2018,252,6028,7,2018-09-09,1000
RCA_sb_sp_temperature_2018_252_6029_8_V1.nc,2018,252,6029,8,2018-09-09,1001
RCA_sb_sp_temperature_2018_252_6030_9_V1.nc,2018,252,6030,9,2018-09-09,1002
RCA_sb_sp_temperature_2018_253_6031_1_V1.nc,2018,253,6031,1,2018-09-10,1003
RCA_sb_sp_temperature_2018_253_6032_2_V1.nc,2018,253,6032,2,2018-09-10,1004
RCA_sb_sp_temperature_2018_253_6033_3_V1.nc,2018,253,6033,3,2018-09-10,1005
RCA_sb_sp_temperature_2018_253_6034_4_V1.nc,2018,253,6034,4,2018-09-10,1006
RCA_sb_sp_temperature_2018_253_6035_5_V1.nc,2018,253,6035,5,2018-09-10,1007
RCA_sb_sp_temperature_2018_253_6036_6_V1.nc,2018,253,6036,6,2018-09-10,1008
RCA_sb_sp_temperature_2018_253_6037_7_V1.nc,2018,253,6037,7,2018-09-10,1009
RCA_sb_sp_temperature_2018_253_6038_8_V1.nc,2018,253,6038,8,2018-09-10,1010
RCA_sb_sp_temperature_2018_253_6039_9_V1.nc,2018,253,6039,9,2018-09-10,1011
RCA_sb_sp_temperature_2018_254_6040_1_V1.nc,2018,254,6040,1,2018-09-11,1012
RCA_sb_sp_temperature_2018_254_6041_2_V1.nc,2018,254,6041,2,2018-09-11,1013
RCA_sb_sp_temperature_2018_254_6042_3_V1.nc,2018,254,6042,3,2018-09-11,1014
RCA_sb_sp_temperature_2018_254_6043_4_V1.nc,2018,254,6043,4,2018-09-11,1015
RCA_sb_sp_temperature_2018_254_6044_5_V1.nc,2018,254,6044,5,2018-09-11,1016
RCA_sb_sp_temperature_2018_254_6045_6_V1.nc,2018,254,6045,6,2018-09-11,1017
RCA_sb_sp_temperature_2018_254_6046_7_V1.nc,2018,254,6046,7,2018-09-11,1018
RCA_sb_sp_temperature_2018_254_6047_8_V1.nc,2018,254,6047,8,2018-09-11,1019
RCA_sb_sp_temperature_2018_254_6048_9_V1.nc,2018,254,6048,9,2018-09-11,1020
RCA_sb_sp_temperature_2018_255_6049_1_V1.nc,2018,255,6049,1,2018-09-12,1021
RCA_sb_sp_temperature_2018_255_6050_2_V1.nc,2018,255,6050,2,2018-09-12,1022
RCA_sb_sp_temperature_2018_255_6051_3_V1.nc,2018,255,6051,3,2018-09-12,1023
RCA_sb_sp_temperature_2018_255_6052_4_V1.nc,2018,255,6052,4,2018-09-12,1024
RCA_sb_sp_temperature_2018_255_6053_5_V1.nc,2018,255,6053,5,2018-09-12,1025
RCA_sb_sp_temperature_2018_255_6054_6_V1.nc,2018,255,6054,6,2018-09-12,1026
RCA_sb_sp_temperature_2018_255_6055_7_V1.nc,2018,255,6055,7,2018-09-12,1027
RCA_sb_sp_temperature_2018_255_6056_8_V1.nc,2018,255,6056,8,2018-09-12,1028
RCA_sb_sp_temperature_2018_255_6057_9_V1.nc,2018,255,6057,9,2018-09-12,1029
RCA_sb_sp_temperature_2018_256_6058_1_V1.nc,2018,256,6058,1,2018-09-13,1030
RCA_sb_sp_temperature_2018_256_6059_2_V1.nc,2018,256,6059,2,2018-09-13,1031
RCA_sb_sp_temperature_2018_256_6060_3_V1.nc,2018,256,6060,3,2018-09-13,1032
RCA_sb_sp_temperature_2018_256_6061_4_V1.nc,2018,256,6061,4,2018-09-13,1033
RCA_sb_sp_temperature_2018_256_6062_5_V1.nc,2018,256,6062,5,2018-09-13,1034
RCA_sb_sp_temperature_2018_256_6063_6_V1.nc,2018,256,6063,6,2018-09-13,1035
RCA_sb_sp_temperature_2018_258_6064_1_V1.nc,2018,258,6064,1,2018-09-15,1036
RCA_sb_sp_temperature_2018_258_6065_2_V1.nc,2018,258,6065,2,2018-09-15,1037
RCA_sb_sp_temperature_2018_258_6066_3_V1.nc,2018,258,6066,3,2018-09-15,1038
RCA_sb_sp_temperature_2018_258_6067_4_V1.nc,2018,258,6067,4,2018-09-15,1039
RCA_sb_sp_temperature_2018_258_6068_5_V1.nc,2018,258,6068,5,2018-09-15,1040
RCA_sb_sp_temperature_2018_258_6069_6_V1.nc,2018,258,6069,6,2018-09-15,1041
RCA_sb_sp_temperature_2018_258_6070_7_V1.nc,2018,258,6070,7,2018-09-15,1042
RCA_sb_sp_temperature_2018_258_6071_8_V1.nc,2018,258,6071,8,2018-09-15,1043
RCA_sb_sp_temperature_2018_258_6072_9_V1.nc,2018,258,6072,9,2018-09-15,1044
RCA_sb_sp_temperature_2018_259_6073_1_V1.nc,2018,259,6073,1,2018-09-16,1045
RCA_sb_sp_temperature_2018_259_6074_2_V1.nc,2018,259,6074,2,2018-09-16,1046
RCA_sb_sp_temperature_2018_259_6075_3_V1.nc,2018,259,6075,3,2018-09-16,1047
RCA_sb_sp_temperature_2018_259_6076_4_V1.nc,2018,259,6076,4,2018-09-16,1048
RCA_sb_sp_temperature_2018_259_6077_5_V1.nc,2018,259,6077,5,2018-09-16,1049
RCA_sb_sp_temperature_2018_259_6078_6_V1.nc,2018,259,6078,6,2018-09-16,1050
RCA_sb_sp_temperature_2018_259_6079_7_V1.nc,2018,259,6079,7,2018-09-16,1051
RCA_sb_sp_temperature_2018_259_6080_8_V1.nc,2018,259,6080,8,2018-09-16,1052
RCA_sb_sp_temperature_2018_259_6081_9_V1.nc,2018,259,6081,9,2018-09-16,1053
RCA_sb_sp_temperature_2018_260_6082_1_V1.nc,2018,260,6082,1,2018-09-17,1054
RCA_sb_sp_temperature_2018_260_6083_2_V1.nc,2018,260,6083,2,2018-09-17,1055
RCA_sb_sp_temperature_2018_260_6084_3_V1.nc,2018,260,6084,3,2018-09-17,1056
RCA_sb_sp_temperature_2018_260_6085_4_V1.nc,2018,260,6085,4,2018-09-17,1057
RCA_sb_sp_temperature_2018_260_6086_5_V1.nc,2018,260,6086,5,2018-09-17,1058
RCA_sb_sp_temperature_2018_260_6087_6_V1.nc,2018,260,6087,6,2018-09-17,1059
RCA_sb_sp_temperature_2018_260_6088_7_V1.nc,2018,260,6088,7,2018-09-17,1060
RCA_sb_sp_temperature_2018_260_6089_8_V1.nc,2018,260,6089,8,2018-09-17,1061
RCA_sb_sp_temperature_2018_260_6090_9_V1.nc,2018,260,6090,9,2018-09-17,1062
RCA_sb_sp_temperature_2018_276_6091_1_V1.nc,2018,276,6091,1,2018-10-03,1063
RCA_sb_sp_temperature_2018_276_6092_2_V1.nc,2018,276,6092,2,2018-10-03,1064
RCA_sb_sp_temperature_2018_276_6093_3_V1.nc,2018,276,6093,3,2018-10-03,1065
RCA_sb_sp_temperature_2018_276_6094_4_V1.nc,2018,276,6094,4,2018-10-03,1066
RCA_sb_sp_temperature_2018_276_6095_5_V1.nc,2018,276,6095,5,2018-10-03,1067
RCA_sb_sp_temperature_2018_276_6096_6_V1.nc,2018,276,6096,6,2018-10-03,1068
RCA_sb_sp_temperature_2018_276_6097_7_V1.nc,2018,276,6097,7,2018-10-03,1069
RCA_sb_sp_temperature_2018_276_6098_8_V1.nc,2018,276,6098,8,2018-10-03,1070
RCA_sb_sp_temperature_2018_276_6099_9_V1.nc,2018,276,6099,9,2018-10-03,1071
RCA_sb_sp_temperature_2018_277_6100_1_V1.nc,2018,277,6100,1,2018-10-04,1072
RCA_sb_sp_temperature_2018_277_6101_2_V1.nc,2018,277,6101,2,2018-10-04,1073
RCA_sb_sp_temperature_2018_277_6102_3_V1.nc,2018,277,6102,3,2018-10-04,1074
RCA_sb_sp_temperature_2018_277_6103_4_V1.nc,2018,277,6103,4,2018-10-04,1075
RCA_sb_sp_temperature_2018_277_6104_5_V1.nc,2018,277,6104,5,2018-10-04,1076
RCA_sb_sp_temperature_2018_277_6105_6_V1.nc,2018,277,6105,6,2018-10-04,1077
RCA_sb_sp_temperature_2018_277_6106_7_V1.nc,2018,277,6106,7,2018-10-04,1078
RCA_sb_sp_temperature_2018_277_6107_8_V1.nc,2018,277,6107,8,2018-10-04,1079
RCA_sb_sp_temperature_2018_277_6108_9_V1.nc,2018,277,6108,9,2018-10-04,1080
RCA_sb_sp_temperature_2018_278_6109_1_V1.nc,2018,278,6109,1,2018-10-05,1081
RCA_sb_sp_temperature_2018_278_6110_2_V1.nc,2018,278,6110,2,2018-10-05,1082
RCA_sb_sp_temperature_2018_278_6111_3_V1.nc,2018,278,6111,3,2018-10-05,1083
RCA_sb_sp_temperature_2018_278_6112_4_V1.nc,2018,278,6112,4,2018-10-05,1084
RCA_sb_sp_temperature_2018_278_6113_5_V1.nc,2018,278,6113,5,2018-10-05,1085
RCA_sb_sp_temperature_2018_278_6114_6_V1.nc,2018,278,6114,6,2018-10-05,1086
RCA_sb_sp_temperature_2018_278_6115_7_V1.nc,2018,278,6115,7,2018-10-05,1087
RCA_sb_sp_temperature_2018_278_6116_8_V1.nc,2018,278,6116,8,2018-10-05,1088
RCA_sb_sp_temperature_2018_278_6117_9_V1.nc,2018,278,6117,9,2018-10-05,1089
RCA_sb_sp_temperature_2018_279_6118_1_V1.nc,2018,279,6118,1,2018-10-06,1090
RCA_sb_sp_temperature_2018_279_6119_2_V1.nc,2018,279,6119,2,2018-10-06,1091
RCA_sb_sp_temperature_2018_279_6120_3_V1.nc,2018,279,6120,3,2018-10-06,1092
RCA_sb_sp_temperature_2018_279_6121_4_V1.nc,2018,279,6121,4,2018-10-06,1093
RCA_sb_sp_temperature_2018_279_6122_5_V1.nc,2018,279,6122,5,2018-10-06,1094
RCA_sb_sp_temperature_2018_279_6123_6_V1.nc,2018,279,6123,6,2018-10-06,1095
RCA_sb_sp_temperature_2018_279_6124_7_V1.nc,2018,279,6124,7,2018-10-06,1096
RCA_sb_sp_temperature_2018_279_6125_8_V1.nc,2018,279,6125,8,2018-10-06,1097
RCA_sb_sp_temperature_2018_279_6126_9_V1.nc,2018,279,6126,9,2018-10-06,1098
RCA_sb_sp_temperature_2018_280_6127_1_V1.nc,2018,280,6127,1,2018-10-07,1099
RCA_sb_sp_temperature_2018_280_6128_2_V1.nc,2018,280,6128,2,2018-10-07,1100
RCA_sb_sp_temperature_2018_280_6129_3_V1.nc,2018,280,6129,3,2018-10-07,1101
RCA_sb_sp_temperature_2018_280_6130_4_V1.nc,2018,280,6130,4,2018-10-07,1102
RCA_sb_sp_temperature_2018_280_6131_5_V1.nc,2018,280,6131,5,2018-10-07,1103
RCA_sb_sp_temperature_2018_280_6132_6_V1.nc,2018,280,6132,6,2018-10-07,1104
RCA_sb_sp_temperature_2018_280_6133_7_V1.nc,2018,280,6133,7,2018-10-07,1105
RCA_sb_sp_temperature_2018_280_6134_8_V1.nc,2018,280,6134,8,2018-10-07,1106
RCA_sb_sp_temperature_2018_280_6135_9_V1.nc,2018,280,6135,9,2018-10-07,1107
RCA_sb_sp_temperature_2018_281_6136_1_V1.nc,2018,281,6136,1,2018-10-08,1108
RCA_sb_sp_temperature_2018_281_6137_2_V1.nc,2018,281,6137,2,2018-10-08,1109
RCA_sb_sp_temperature_2018_281_6138_3_V1.nc,2018,281,6138,3,2018-10-08,1110
RCA_sb_sp_temperature_2018_281_6139_4_V1.nc,2018,281,6139,4,2018-10-08,1111
RCA_sb_sp_temperature_2018_281_6140_5_V1.nc,2018,281,6140,5,2018-10-08,1112
RCA_sb_sp_temperature_2018_281_6141_6_V1.nc,2018,281,6141,6,2018-10-08,1113
RCA_sb_sp_temperature_2018_281_6142_7_V1.nc,2018,281,6142,7,2018-10-08,1114
RCA_sb_sp_temperature_2018_281_6143_8_V1.nc,2018,281,6143,8,2018-10-08,1115
RCA_sb_sp_temperature_2018_281_6144_9_V1.nc,2018,281,6144,9,2018-10-08,1116
RCA_sb_sp_temperature_2018_282_6145_1_V1.nc,2018,282,6145,1,2018-10-09,1117
RCA_sb_sp_temperature_2018_282_6146_2_V1.nc,2018,282,6146,2,2018-10-09,1118
RCA_sb_sp_temperature_2018_282_6147_3_V1.nc,2018,282,6147,3,2018-10-09,1119
RCA_sb_sp_temperature_2018_282_6148_4_V1.nc,2018,282,6148,4,2018-10-09,1120
RCA_sb_sp_temperature_2018_282_6149_5_V1.nc,2018,282,6149,5,2018-10-09,1121
RCA_sb_sp_temperature_2018_282_6150_6_V1.nc,2018,282,6150,6,2018-10-09,1122
RCA_sb_sp_temperature_2018_282_6151_7_V1.nc,2018,282,6151,7,2018-10-09,1123
RCA_sb_sp_temperature_2018_282_6152_8_V1.nc,2018,282,6152,8,2018-10-09,1124
RCA_sb_sp_temperature_2018_282_6153_9_V1.nc,2018,282,6153,9,2018-10-09,1125
RCA_sb_sp_temperature_2018_283_6154_1_V1.nc,2018,283,6154,1,2018-10-10,1126
RCA_sb_sp_temperature_2018_283_6155_2_V1.nc,2018,283,6155,2,2018-10-10,1127
RCA_sb_sp_temperature_2018_283_6156_3_V1.nc,2018,283,6156,3,2018-10-10,1128
RCA_sb_sp_temperature_2018_283_6157_4_V1.nc,2018,283,6157,4,2018-10-10,1129
RCA_sb_sp_temperature_2018_283_6158_5_V1.nc,2018,283,6158,5,2018-10-10,1130
RCA_sb_sp_temperature_2018_283_6159_6_V1.nc,2018,283,6159,6,2018-10-10,1131
RCA_sb_sp_temperature_2018_283_6160_7_V1.nc,2018,283,6160,7,2018-10-10,1132
RCA_sb_sp_temperature_2018_283_6161_8_V1.nc,2018,283,6161,8,2018-10-10,1133
