#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 10 02 50 113  0.9  2.7  3.83 12.12  9.18 283 1020.1  10.4  11.5 999.0 99.0 99.00
2016 01 10 03 50  77  2.7  4.8  4.41 12.12  9.71 276 1020.3  10.5  11.6 999.0 99.0 99.00
2016 01 10 04 50  60  3.4  5.4  4.02 11.43  9.42 263 1020.2  10.3  11.6 999.0 99.0 99.00
2016 01 10 05 50  73  4.1  6.6  4.14 16.00  9.61 266 1020.2  10.1  11.6 999.0 99.0 99.00
2016 01 10 06 50  81  2.3  4.7  4.40 13.79 10.06 267 1020.3   9.9  11.6 999.0 99.0 99.00
2016 01 10 07 50 116  2.4  4.4  4.19 14.81 10.00 277 1020.5   9.7  11.7 999.0 99.0 99.00
2016 01 10 08 50  92  2.9  5.1  4.13 16.00 10.51 269 1020.1   9.8  11.7 999.0 99.0 99.00
2016 01 10 09 50 128  5.1  7.1  4.22 16.00 10.48 283 1019.6  10.0  11.7 999.0 99.0 99.00
2016 01 10 10 50 156  5.3  7.3  3.66 14.81 10.02 279 1020.1  10.3  11.7 999.0 99.0 99.00
2016 01 10 11 50 175  5.8  7.4  3.94 16.00 10.42 287 1019.9  10.4  11.7 999.0 99.0 99.00
2016 01 10 12 50 163  6.2  7.9  3.41 16.00 10.15 283 1019.7  10.6  11.7 999.0 99.0 99.00
2016 01 10 13 50 160  6.6  8.2  3.59 16.00 10.31 272 1019.9  10.3  11.6 999.0 99.0 99.00
2016 01 10 14 50 144  7.0  8.9  3.27 16.00  9.53 271 1020.1  10.3  11.6 999.0 99.0 99.00
2016 01 10 15 50 138  7.7 10.2  3.53 13.79  9.89 266 1019.9  10.7  11.6 999.0 99.0 99.00
2016 01 10 16 50 134  7.1  9.2  3.27 14.81  9.45 257 1019.8  11.1  11.6 999.0 99.0 99.00
2016 01 10 17 50 141  5.8  7.9  3.65 14.81 10.05 268 1020.0  11.2  11.6 999.0 99.0 99.00
2016 01 10 18 50 152  5.3  6.9  3.36 14.81  9.81 267 1019.9  11.3  11.6 999.0 99.0 99.00
2016 01 10 19 50 156  6.4  7.8  2.87 13.79  8.97 278 1019.3  11.2  11.7 999.0 99.0 99.00
2016 01 10 20 50 172  9.3 11.3  2.91 12.12  8.34 270 1018.2  11.6  11.7 999.0 99.0 99.00
2016 01 10 21 50 180  9.5 11.4  2.58 14.81  7.50 286 1017.6  11.6  11.7 999.0 99.0 99.00
2016 01 10 22 50 179  8.7 10.5  2.75 13.79  7.38 280 1017.4  11.8  11.7 999.0 99.0 99.00
2016 01 10 23 50 182  9.7 11.4  2.53 13.79  6.98 282 1017.6  12.1  11.7 999.0 99.0 99.00
2016 01 11 00 50 180  9.6 11.7  2.41 13.79  6.49 291 1017.3  12.1  11.7 999.0 99.0 99.00
2016 01 11 01 50 168  9.6 12.0  2.32 12.90  6.21 263 1017.0  11.9  11.7 999.0 99.0 99.00
2016 01 11 02 50 163  9.4 11.7  2.32 13.79  6.31 292 1016.5  11.9  11.7 999.0 99.0 99.00
2016 01 11 03 50 159  8.2 10.1  2.19 14.81  6.29 280 1016.4  12.0  11.6 999.0 99.0 99.00
2016 01 11 04 50 167  7.2  8.8  2.26  7.14  6.24 204 1016.4  12.1  11.6 999.0 99.0 99.00
2016 01 11 05 50 153  7.2  8.7  2.29 13.79  6.61 275 1015.8  12.0  11.6 999.0 99.0 99.00
2016 01 11 06 50 171 10.9 13.2  2.59 21.05  7.10 258 1015.4  12.8  11.6 999.0 99.0 99.00
2016 01 11 07 50 178 11.8 13.8  3.00 21.05  7.00 264 1015.6  12.7  11.6 999.0 99.0 99.00
2016 01 11 08 50 184 12.3 14.9  2.87 19.05  6.49 288 1015.7  12.4  11.6 999.0 99.0 99.00
2016 01 11 09 50 184 13.9 16.9  3.42  9.09  6.33 242 1016.3  10.9  11.6 999.0 99.0 99.00
2016 01 11 10 50 179 13.9 17.0  4.07 19.05  7.05 270 1016.5  11.5  11.6 999.0 99.0 99.00
2016 01 11 11 50 171 14.8 18.3  4.44  9.09  7.16 217 1016.2  11.0  11.6 999.0 99.0 99.00
2016 01 11 12 50 177 14.4 17.3  4.30 10.00  7.18 213 1016.4  11.1  11.7 999.0 99.0 99.00
2016 01 11 13 50 176 15.1 18.2  4.27 19.05  7.24 171 1016.8  11.1  11.7 999.0 99.0 99.00
2016 01 11 14 50 179 13.6 17.2  5.11 19.05  7.94 128 1017.8  11.5  11.7 999.0 99.0 99.00
2016 01 11 15 50 189 12.6 15.7  4.94 17.39  8.16 130 1018.6  11.8  11.8 999.0 99.0 99.00
2016 01 11 16 50 195 11.6 15.2  4.73 17.39  8.07 286 1019.4  12.0  11.8 999.0 99.0 99.00
2016 01 11 17 50 193 14.4 17.7  4.94 17.39  8.15 284 1019.9  12.4  11.8 999.0 99.0 99.00
2016 01 11 18 50 192 13.7 16.8  4.31 17.39  7.65 293 1020.7  12.3  11.8 999.0 99.0 99.00
2016 01 11 19 50 192 13.0 16.6  4.77 16.00  8.53 289 1020.6  12.2  11.8 999.0 99.0 99.00
2016 01 11 20 50 194 11.5 13.9  4.32 17.39  8.04 290 1020.3  12.2  11.8 999.0 99.0 99.00
2016 01 11 21 50 196 10.7 13.2  4.48 17.39  8.73 281 1020.3  12.2  11.8 999.0 99.0 99.00
2016 01 11 22 50 192 10.3 12.6  4.57 17.39  8.63 286 1020.5  12.2  11.8 999.0 99.0 99.00
2016 01 11 23 50 190  9.8 11.9  4.12 16.00  8.45 282 1021.2  12.1  11.8 999.0 99.0 99.00
2016 01 12 00 50 183  9.3 11.4  4.76 16.00  9.39 267 1021.0  12.2  11.8 999.0 99.0 99.00
2016 01 12 01 50 178 10.4 12.8  4.40 16.00  8.85 270 1020.7  12.2  11.8 999.0 99.0 99.00
2016 01 12 02 50 177 12.0 14.6  4.42 17.39  8.62 263 1020.9  12.2  11.7 999.0 99.0 99.00
2016 01 12 03 50 185 10.7 13.8  4.62 14.81  8.42 270 1020.9  12.2  11.7 999.0 99.0 99.00
2016 01 12 04 50 180 10.5 12.9  4.37 16.00  8.54 268 1020.5  12.3  11.7 999.0 99.0 99.00
2016 01 12 05 50 186 10.5 12.7  4.50 14.81  8.44 270 1019.8  12.3  11.6 999.0 99.0 99.00
2016 01 12 06 50 180 10.3 13.0  4.52 12.90  8.50 274 1019.0  12.2  11.6 999.0 99.0 99.00
2016 01 12 07 50 181  9.9 11.7  4.53 16.00  8.25 270 1018.0  12.3  11.6 999.0 99.0 99.00
2016 01 12 08 50 185  9.1 10.4  3.95 11.43  7.78 273 1017.5  12.2  11.7 999.0 99.0 99.00
2016 01 12 09 50 188 11.2 13.2  3.90 16.00  8.14 290 1016.9  12.4  11.7 999.0 99.0 99.00
2016 01 12 10 50 181 13.6 16.4  4.29 16.00  8.13 296 1015.5  12.6  11.6 999.0 99.0 99.00
2016 01 12 11 50 183 11.4 14.6  3.96 16.00  7.66 257 1016.0  12.3  11.6 999.0 99.0 99.00
2016 01 12 12 50 165 10.3 12.6  4.14 16.00  7.84 265 1014.2  11.5  11.6 999.0 99.0 99.00
2016 01 12 13 50 165 14.0 17.1  4.15 16.00  8.13 250 1012.6  12.4  11.7 999.0 99.0 99.00
2016 01 12 14 50 177 12.5 15.7  4.01 14.81  7.48 258 1012.7  11.9  11.6 999.0 99.0 99.00
2016 01 12 15 50 173 13.9 17.4  4.13 14.81  7.53 271 1011.7  11.8  11.6 999.0 99.0 99.00
2016 01 12 16 50 175 13.5 16.2  4.21 13.79  7.52 268 1011.3  11.7  11.6 999.0 99.0 99.00
2016 01 12 17 50 175 12.9 15.4  4.37 14.81  7.85 268 1011.1  11.5  11.6 999.0 99.0 99.00
2016 01 12 18 50 185 11.9 15.9  4.26 13.79  7.81 271 1010.4  12.0  11.5 999.0 99.0 99.00
2016 01 12 19 50 191 14.4 17.4  4.07 13.79  7.31 286 1008.9  12.5  11.5 999.0 99.0 99.00
2016 01 12 20 50 186 16.9 20.6  4.97  9.09  7.52 210 1006.7  12.9  11.4 999.0 99.0 99.00
2016 01 12 21 50 178 19.2 24.9  5.60  9.09  7.50 223 1004.8  13.2  11.4 999.0 99.0 99.00
2016 01 12 22 50 185 17.8 22.1  5.82  9.09  7.70 224 1004.9  13.2  11.4 999.0 99.0 99.00
2016 01 12 23 50 177 16.3 19.9  6.28 10.00  8.18 207 1003.7  12.9  11.4 999.0 99.0 99.00
2016 01 13 00 50 173 18.7 25.1  5.91 10.81  7.88 243 1002.0  13.0  11.4 999.0 99.0 99.00
2016 01 13 01 50 176 18.2 23.0  5.67 10.81  7.79 247 1001.7  12.6  11.4 999.0 99.0 99.00
2016 01 13 02 50 175 18.8 23.4  6.60 10.81  8.18 242 1001.9  12.7  11.4 999.0 99.0 99.00
2016 01 13 03 50 183 18.1 23.6  7.20 10.00  8.43 223 1002.8  12.8  11.4 999.0 99.0 99.00
2016 01 13 04 50 173 18.3 24.7  6.82 11.43  8.41 201 1002.0  12.5  11.3 999.0 99.0 99.00
2016 01 13 05 50 234 11.4 14.3  6.62 10.81  8.48 200 1004.2  12.4  11.3 999.0 99.0 99.00
2016 01 13 06 50 179 17.7 21.3  7.28 10.81  8.63 204 1002.5  12.4  11.4 999.0 99.0 99.00
2016 01 13 07 50 174 16.2 20.3  6.42 11.43  8.53 215 1002.7  11.9  11.4 999.0 99.0 99.00
2016 01 13 08 50 177 13.6 16.6  6.34 11.43  8.67 220 1002.7  11.7  11.4 999.0 99.0 99.00
2016 01 13 09 50 177 13.0 16.2  5.66 10.81  8.32 205 1002.3  11.5  11.4 999.0 99.0 99.00
2016 01 13 10 50 216  9.1 11.0  5.38 10.00  8.26 200 1003.4  11.8  11.4 999.0 99.0 99.00
2016 01 13 11 50 209  8.7 10.6  4.86 11.43  8.14 214 1004.1  11.6  11.4 999.0 99.0 99.00
2016 01 13 12 50 213  8.9 10.7  4.44 12.90  8.01 270 1004.5  11.9  11.3 999.0 99.0 99.00
2016 01 13 13 50 206  8.8 10.5  4.49 10.81  8.59 222 1005.4  12.1  11.3 999.0 99.0 99.00
2016 01 13 14 50 280  6.5 10.3  4.67 11.43  9.04 255 1006.8  10.5  11.4 999.0 99.0 99.00
2016 01 13 15 50 329 10.4 13.3  4.11 10.81  8.68 211 1007.8   9.4  11.4 999.0 99.0 99.00
2016 01 13 16 50 322  9.5 12.1  4.47 12.90  8.69 259 1009.3   9.7  11.4 999.0 99.0 99.00
2016 01 13 17 50 332  7.9 10.0  4.63 12.12  8.82 250 1010.9   9.7  11.4 999.0 99.0 99.00
2016 01 13 18 50 333  5.2  7.3  4.26 12.90  8.79 261 1012.6  10.1  11.4 999.0 99.0 99.00
2016 01 13 19 50 360  3.9  5.9  4.61 12.12  9.16 251 1013.7   9.9  11.4 999.0 99.0 99.00
2016 01 13 20 50 304  3.7  6.2  4.07 13.79  8.54 280 1014.4  10.8  11.4 999.0 99.0 99.00
2016 01 13 21 50 283  5.1  6.6  3.92 12.90  8.69 286 1015.0  11.2  11.5 999.0 99.0 99.00
2016 01 13 22 50 278  4.2  5.6  3.82 12.12  8.47 280 1015.5  11.3  11.5 999.0 99.0 99.00
2016 01 13 23 50 270  5.1  6.5  3.66 12.90  8.70 288 1016.6  11.2  11.5 999.0 99.0 99.00
2016 01 14 00 50 318  1.1  2.6  3.33 12.90  8.10 283 1017.6  10.4  11.5 999.0 99.0 99.00
2016 01 14 01 50 245  4.5  5.7  3.12 12.90  8.23 283 1018.4  11.0  11.5 999.0 99.0 99.00
2016 01 14 02 50 221  4.2  5.4  3.10 11.43  8.26 263 1018.9  11.1  11.5 999.0 99.0 99.00
2016 01 14 03 50 204  5.1  6.1  3.04 12.12  8.54 286 1019.2  11.1  11.5 999.0 99.0 99.00
2016 01 14 04 50 183  9.3 11.0  2.98 12.12  8.29 281 1019.3  10.7  11.5 999.0 99.0 99.00
2016 01 14 05 50 179 10.1 11.8  2.82 12.90  7.50 282 1019.4  10.5  11.5 999.0 99.0 99.00
2016 01 14 06 50 173 10.3 12.2  3.02 12.12  7.40 284 1019.1  10.4  11.5 999.0 99.0 99.00
2016 01 14 07 50 175 10.3 13.0  2.96 10.00  7.15 252 1018.6   9.7  11.4 999.0 99.0 99.00
2016 01 14 08 50 161  8.4 11.7  3.36 11.43  8.01 265 1018.2   9.5  11.4 999.0 99.0 99.00
2016 01 14 09 50 177 11.9 15.2  3.08 10.81  7.17 268 1017.0  10.4  11.3 999.0 99.0 99.00
2016 01 14 10 50 174 13.1 15.9  3.36 11.43  6.95 275 1016.0  10.6  11.3 999.0 99.0 99.00
2016 01 14 11 50 170 12.7 16.3  3.11 10.81  6.38 266 1014.9  10.5  11.3 999.0 99.0 99.00
2016 01 14 12 50 170 14.2 17.0  3.82 10.00  7.00 260 1014.0  10.9  11.4 999.0 99.0 99.00
2016 01 14 13 50 173 14.7 17.8  3.44 11.43  6.52 258 1012.8  11.1  11.4 999.0 99.0 99.00
2016 01 14 14 50 174 12.8 16.3  3.63 10.81  6.57 271 1012.7  11.3  11.4 999.0 99.0 99.00
2016 01 14 15 50 169 14.8 17.7  3.76 10.00  6.39 270 1010.7  11.3  11.4 999.0 99.0 99.00
2016 01 14 16 50 169 14.3 18.5  3.56 11.43  6.44 274 1009.7  11.3  11.4 999.0 99.0 99.00
2016 01 14 17 50 166 14.8 17.7  3.69  6.67  6.26 189 1009.1  10.2  11.4 999.0 99.0 99.00
2016 01 14 18 50 161 15.8 18.8  3.77  7.14  6.31 197 1008.2  10.1  11.4 999.0 99.0 99.00
2016 01 14 19 50 162 18.6 22.8  3.82  7.69  6.31 197 1005.9   9.9  11.4 999.0 99.0 99.00
2016 01 14 20 50 176 16.5 20.6  3.98  8.33  6.46 201 1005.8   9.5  11.4 999.0 99.0 99.00
2016 01 14 21 50 217 11.8 14.2  3.80  7.69  6.48 209 1006.2  11.8  11.4 999.0 99.0 99.00
2016 01 14 22 50 208 11.1 13.3  4.02  8.33  6.94 222 1006.1  11.4  11.4 999.0 99.0 99.00
2016 01 14 23 50 257  8.7 11.5  3.88  9.09  7.36 225 1007.0   9.6  11.4 999.0 99.0 99.00
2016 01 15 00 50 207  4.1  5.6  3.67  9.09  7.23 221 1006.9   9.5  11.4 999.0 99.0 99.00
2016 01 15 01 50 276  7.5  9.5  3.55  9.09  7.19 221 1007.6   9.9  11.4 999.0 99.0 99.00
2016 01 15 02 50 275  5.4  6.9  3.56 10.00  7.28 236 1008.3  10.3  11.4 999.0 99.0 99.00
2016 01 15 03 50 297  7.6 10.6  3.80  9.09  7.60 222 1009.8   9.3  11.4 999.0 99.0 99.00
2016 01 15 04 50 291  6.7 11.0  3.48  9.09  7.62 223 1009.8  11.2  11.4 999.0 99.0 99.00
2016 01 15 05 50 222  4.0  5.5  3.60 10.00  7.98 261 1011.2  10.6  11.4 999.0 99.0 99.00
2016 01 15 06 50 230  5.4  6.9  3.37 10.00  7.82 252 1012.0  11.5  11.4 999.0 99.0 99.00
2016 01 15 07 50 181  5.8  7.5  3.44 10.00  7.74 249 1012.3  10.5  11.4 999.0 99.0 99.00
2016 01 15 08 50 178  6.9  8.5  3.40 11.43  7.85 273 1012.7  10.7  11.4 999.0 99.0 99.00
2016 01 15 09 50 171  6.6  8.4  3.09 10.81  7.48 253 1013.0  11.0  11.4 999.0 99.0 99.00
2016 01 15 10 50 164  7.6  9.2  3.15 11.43  7.36 246 1013.5  10.7  11.4 999.0 99.0 99.00
2016 01 15 11 50 167  7.8  9.4  3.48 12.12  8.15 252 1013.4  11.0  11.4 999.0 99.0 99.00
2016 01 15 12 50 174  8.6 10.0  3.40 11.43  7.99 255 1013.5  11.0  11.4 999.0 99.0 99.00
2016 01 15 13 50 177  9.6 11.6  3.59 12.12  7.89 265 1013.8  10.9  11.4 999.0 99.0 99.00
2016 01 15 14 50 173  9.1 11.3  3.80 13.79  8.18 297 1014.5  10.9  11.4 999.0 99.0 99.00
2016 01 15 15 50 173 10.1 12.3  5.01 13.79  9.37 109 1014.3  10.8  11.4 999.0 99.0 99.00
2016 01 15 16 50 177 10.7 12.6  4.74 13.79  8.99 111 1015.1  10.7  11.4 999.0 99.0 99.00
2016 01 15 17 50 174 10.8 13.3  4.55 12.90  8.48 104 1015.8  10.8  11.4 999.0 99.0 99.00
2016 01 15 18 50 168 11.2 14.0  4.70 12.90  8.66 104 1015.9  10.9  11.5 999.0 99.0 99.00
2016 01 15 19 50 173 11.6 14.2  3.99 12.90  7.67 100 1015.2  11.0  11.5 999.0 99.0 99.00
2016 01 15 20 50 173 11.7 14.0  4.26 12.12  7.75  94 1014.1  11.0  11.5 999.0 99.0 99.00
2016 01 15 21 50 175 11.2 14.5  4.12 12.12  7.62 101 1013.3  11.2  11.5 999.0 99.0 99.00
2016 01 15 22 50 173 11.7 14.5  3.75 12.12  7.24  94 1012.5  11.4  11.5 999.0 99.0 99.00
2016 01 15 23 50 176 12.0 14.8  3.73 12.12  7.07 276 1012.1  11.4  11.4 999.0 99.0 99.00
2016 01 16 00 50 183 11.5 13.6  3.38 12.12  6.78 275 1011.7  11.6  11.3 999.0 99.0 99.00
2016 01 16 01 50 197 13.6 17.5  3.64 12.12  6.87 266 1011.5  11.0  11.3 999.0 99.0 99.00
2016 01 16 02 50 189 13.6 17.5  3.49 11.43  6.61 258 1011.4  10.3  11.2 999.0 99.0 99.00
2016 01 16 03 50 175 14.7 17.6  3.60 12.12  6.35 254 1010.9  10.3  11.2 999.0 99.0 99.00
2016 01 16 04 50 171 16.0 19.8  3.91 12.12  6.70 266 1009.9  10.3  11.2 999.0 99.0 99.00
2016 01 16 05 50 171 15.1 18.0  3.89 12.12  6.93 265 1009.3  10.2  11.3 999.0 99.0 99.00
2016 01 16 06 50 173 15.6 19.5  4.17 12.12  7.18 276 1008.2  10.7  11.3 999.0 99.0 99.00
2016 01 16 07 50 174 15.8 19.3  4.45 14.81  7.14 275 1007.0  11.4  11.3 999.0 99.0 99.00
2016 01 16 08 50 183 15.9 20.0  4.33 14.81  7.22 127 1006.6  11.3  11.4 999.0 99.0 99.00
2016 01 16 09 50 180 17.6 20.7  4.58 11.43  7.17 277 1005.6  11.7  11.4 999.0 99.0 99.00
2016 01 16 10 50 182 15.3 18.6  4.91  9.09  7.42 221 1007.0  11.8  11.4 999.0 99.0 99.00
2016 01 16 11 50 190 16.5 20.4  4.98 10.00  7.33 227 1007.5  12.0  11.3 999.0 99.0 99.00
2016 01 16 12 50 192 14.6 19.5  4.64 10.00  7.21 239 1007.4  12.6  11.3 999.0 99.0 99.00
2016 01 16 13 50 198 13.8 16.3  4.78 10.81  7.47 235 1007.5  12.7  11.4 999.0 99.0 99.00
2016 01 16 14 50 203 13.0 16.2  4.97 10.81  8.11 238 1008.6  12.5  11.4 999.0 99.0 99.00
2016 01 16 15 50 201 12.9 16.4  4.74 23.53  8.20 298 1008.3  12.5  11.4 999.0 99.0 99.00
2016 01 16 16 50 235 16.3 21.3  4.51 23.53  8.31 303 1009.8  11.0  11.4 999.0 99.0 99.00
2016 01 16 17 50 234 10.8 13.4  5.35 23.53  9.36 310 1011.5  12.4  11.4 999.0 99.0 99.00
2016 01 16 18 50 221 10.4 13.2  5.38 21.05  9.44 284 1012.9  12.6  11.4 999.0 99.0 99.00
2016 01 16 19 50 227 10.5 12.4  5.05 21.05  9.10 288 1014.2  12.6  11.5 999.0 99.0 99.00
2016 01 16 20 50 209  8.7 10.3  4.95 21.05  9.74 300 1014.9  12.4  11.5 999.0 99.0 99.00
2016 01 16 21 50 205  7.7  8.9  4.70 21.05  9.16 301 1014.9  12.5  11.5 999.0 99.0 99.00
2016 01 16 22 50 177  7.2  9.1  6.12 19.05 11.79 281 1014.3  12.2  11.4 999.0 99.0 99.00
2016 01 16 23 50 185  9.2 10.7  5.56 21.05 10.96 285 1014.6  12.3  11.4 999.0 99.0 99.00
2016 01 17 00 50 183  8.7 10.4  5.31 17.39 10.53 285 1014.4  12.4  11.4 999.0 99.0 99.00
2016 01 17 01 50 189  9.4 11.3  5.86 19.05 10.85 293 1014.0  12.5  11.4 999.0 99.0 99.00
2016 01 17 02 50 178  9.1 11.4  5.07 19.05 10.19 281 1013.8  12.5  11.4 999.0 99.0 99.00
2016 01 17 03 50 175 12.1 14.7  5.51 17.39 10.37 295 1012.9  12.4  11.4 999.0 99.0 99.00
2016 01 17 04 50 177 13.4 16.9  5.38 17.39  9.62 283 1012.0  12.3  11.4 999.0 99.0 99.00
2016 01 17 05 50 183 12.7 15.2  4.94 19.05  8.83 105 1011.3  12.2  11.4 999.0 99.0 99.00
2016 01 17 06 50 184 13.4 16.3  5.70 17.39  9.57 286 1010.7  12.3  11.4 999.0 99.0 99.00
2016 01 17 07 50 184 14.2 17.1  5.38 16.00  9.53 290 1009.8  12.4  11.3 999.0 99.0 99.00
2016 01 17 08 50 172 12.5 15.6  5.15 19.05  9.24 130 1007.6  12.5  11.3 999.0 99.0 99.00
2016 01 17 09 50 174 14.9 18.2  4.94 17.39  8.53 114 1006.2  13.2  11.3 999.0 99.0 99.00
2016 01 17 10 50 180 16.5 20.8  4.63 17.39  7.92 110 1005.5  12.5  11.2 999.0 99.0 99.00
2016 01 17 11 50 183 15.7 19.3  5.11 17.39  8.03 115 1005.0  12.6  11.2 999.0 99.0 99.00
2016 01 17 12 50 203 13.7 17.2  5.92 16.00  8.84 113 1005.1  12.7  11.2 999.0 99.0 99.00
2016 01 17 13 50 242 10.4 12.7  5.28 14.81  8.25 286 1006.2  11.6  11.2 999.0 99.0 99.00
2016 01 17 14 50 241  7.0  8.4  5.61 16.00  9.27 296 1006.2  11.2  11.3 999.0 99.0 99.00
2016 01 17 15 50 207  6.4  7.9  5.44 16.00  9.39 288 1007.2  11.4  11.3 999.0 99.0 99.00
2016 01 17 16 50 198  7.0  8.1  4.91 16.00  9.23 275 1007.7  11.5  11.3 999.0 99.0 99.00
2016 01 17 17 50 199  6.3  7.6  5.01 16.00  9.39 284 1009.5  11.8  11.4 999.0 99.0 99.00
2016 01 17 18 50 215  6.0  7.8  5.29 16.00 10.04 291 1010.2  12.0  11.3 999.0 99.0 99.00
2016 01 17 19 50 222  6.3  7.9  4.95 16.00  9.64 280 1010.3  11.7  11.3 999.0 99.0 99.00
2016 01 17 20 50 206  5.2  6.7  4.98 16.00  9.70 271 1010.4  11.9  11.3 999.0 99.0 99.00
2016 01 17 21 50 180  5.4  6.4  5.45 16.00 10.96 267 1009.7  11.9  11.3 999.0 99.0 99.00
2016 01 17 22 50 179  5.8  7.8  5.41 17.39 11.01 269 1009.8  11.7  11.3 999.0 99.0 99.00
2016 01 17 23 50 192  5.9  8.3  5.36 16.00 10.87 269 1010.4  11.9  11.3 999.0 99.0 99.00
2016 01 18 00 50 224  6.7  8.3  5.78 16.00 11.33 285 1010.9  12.2  11.3 999.0 99.0 99.00
2016 01 18 01 50 220  7.5  8.9  5.80 16.00 11.67 290 1011.6  12.2  11.3 999.0 99.0 99.00
2016 01 18 02 50 215  7.2  8.6  5.96 16.00 11.27 290 1012.3  12.2  11.3 999.0 99.0 99.00
2016 01 18 03 50 207  8.5 10.0  6.05 16.00 11.03 281 1012.6  12.0  11.3 999.0 99.0 99.00
2016 01 18 04 50 217  8.5 10.0  5.71 16.00 10.91 292 1013.6  12.1  11.3 999.0 99.0 99.00
2016 01 18 05 50 210  9.4 11.1  5.60 13.79 10.57 290 1014.2  12.2  11.3 999.0 99.0 99.00
2016 01 18 06 50 205  9.3 11.1  5.15 14.81  9.93 286 1014.5  12.1  11.4 999.0 99.0 99.00
2016 01 18 07 50 214  7.8 10.0  5.50 16.00 10.09 291 1014.9  12.1  11.6 999.0 99.0 99.00
2016 01 18 08 50 218  8.7 10.6  4.98 13.79  9.58 294 1015.5  12.3  11.7 999.0 99.0 99.00
2016 01 18 09 50 209  7.1  8.6  5.09 13.79  9.88 286 1015.3  12.1  11.9 999.0 99.0 99.00
2016 01 18 10 50 186  8.1 10.1  4.98 14.81  9.93 293 1015.0  11.9  11.9 999.0 99.0 99.00
2016 01 18 11 50 190  9.4 11.8  4.94 14.81  9.59 286 1014.5  11.9  11.9 999.0 99.0 99.00
2016 01 18 12 50 192 10.0 12.2  4.40 13.79  8.83 281 1014.4  11.9  11.9 999.0 99.0 99.00
2016 01 18 13 50 186  9.8 12.2  4.25 13.79  8.75 284 1014.6  12.1  11.9 999.0 99.0 99.00
2016 01 18 14 50 179 11.2 13.7  4.39 13.79  8.49 271 1014.6  11.8  11.9 999.0 99.0 99.00
2016 01 18 15 50 172 10.6 12.9  4.22 14.81  8.44 277 1014.2  11.7  11.8 999.0 99.0 99.00
2016 01 18 16 50 169 10.1 12.2  4.64 14.81  9.17 270 1014.0  12.1  11.8 999.0 99.0 99.00
2016 01 18 17 50 174 11.4 13.6  4.23 13.79  8.52 269 1014.3  12.4  11.9 999.0 99.0 99.00
2016 01 18 18 50 180 12.3 15.3  3.55 13.79  7.68 269 1014.4  12.1  11.9 999.0 99.0 99.00
2016 01 18 19 50 178 11.9 15.2  4.01 12.90  7.98 275 1013.9  11.9  11.9 999.0 99.0 99.00
2016 01 18 20 50 189 13.5 16.9  4.20 13.79  8.18 286 1013.3  12.3  11.8 999.0 99.0 99.00
2016 01 18 21 50 172 12.1 14.7  3.92 13.79  7.38 275 1012.1  11.7  11.8 999.0 99.0 99.00
2016 01 18 22 50 184 12.8 15.8  4.06 14.81  7.21 274 1011.7  11.9  11.8 999.0 99.0 99.00
2016 01 18 23 50 181 12.3 15.5  4.29 14.81  7.76 286 1011.2  12.0  11.8 999.0 99.0 99.00
2016 01 19 00 50 192 14.5 17.4  4.35 13.79  7.61 290 1010.7  12.4  11.7 999.0 99.0 99.00
2016 01 19 01 50 225  9.7 11.5  5.00 14.81  7.94 292 1012.3  11.8  11.6 999.0 99.0 99.00
2016 01 19 02 50 225  7.4  9.6  4.36 13.79  7.93 303 1012.9  11.8  11.6 999.0 99.0 99.00
2016 01 19 03 50 225  5.1  6.5  4.60 14.81  8.53 289 1013.7  11.8  11.6 999.0 99.0 99.00
2016 01 19 04 50 205  4.1  5.1  4.24 13.79  8.72 294 1013.9  11.7  11.7 999.0 99.0 99.00
2016 01 19 05 50 193  4.9  5.9  4.47 14.81  8.79 286 1013.6  11.7  11.8 999.0 99.0 99.00
2016 01 19 06 50 190  7.0  9.5  3.81 12.90  8.56 278 1013.4  11.2  11.9 999.0 99.0 99.00
2016 01 19 07 50 196 11.7 15.8  4.61 14.81  9.61 279 1012.3  12.0  11.9 999.0 99.0 99.00
2016 01 19 08 50 192 12.6 15.8  4.93 16.00  8.76 286 1011.8  12.6  11.9 999.0 99.0 99.00
2016 01 19 09 50 179 11.7 14.3  4.89 16.00  8.29 299 1010.6  12.1  11.9 999.0 99.0 99.00
2016 01 19 10 50 172 12.6 15.5  4.57 17.39  8.02 295 1009.6  11.7  11.9 999.0 99.0 99.00
2016 01 19 11 50 171 13.2 15.6  5.20 16.00  8.61 266 1008.4  11.5  11.9 999.0 99.0 99.00
2016 01 19 12 50 168 11.5 14.0  5.02 16.00  8.28 271 1007.0  11.2  11.8 999.0 99.0 99.00
2016 01 19 13 50 166 11.3 13.9  4.13 16.00  7.94 285 1005.3  11.5  11.6 999.0 99.0 99.00
2016 01 19 14 50 164 11.3 14.0  4.56 14.81  8.40 286 1004.0  11.2  11.5 999.0 99.0 99.00
2016 01 19 15 50 155  6.3  7.7  4.25 14.81  8.13 282 1003.4  10.8  11.5 999.0 99.0 99.00
2016 01 19 16 50 129  2.4  4.3  4.69 14.81  9.38 274 1002.8  10.2  11.5 999.0 99.0 99.00
