year,doy,profile_idx,profile_num,date,index,cluster,month
2019,54,7350,5,2019-02-23,6684,0,2
2019,54,7351,6,2019-02-23,6685,0,2
2019,54,7352,7,2019-02-23,6686,0,2
2019,54,7353,8,2019-02-23,6687,0,2
2019,54,7354,9,2019-02-23,6688,0,2
2019,55,7355,1,2019-02-24,6689,0,2
2019,55,7356,2,2019-02-24,6690,0,2
2019,55,7357,3,2019-02-24,6691,0,2
2019,55,7358,4,2019-02-24,6692,0,2
2019,55,7359,5,2019-02-24,6693,0,2
2019,55,7360,6,2019-02-24,6694,0,2
2019,55,7361,7,2019-02-24,6695,0,2
2019,55,7362,8,2019-02-24,6696,0,2
2019,55,7363,9,2019-02-24,6697,0,2
2019,56,7364,1,2019-02-25,6698,0,2
2019,56,7365,2,2019-02-25,6699,0,2
2019,56,7366,3,2019-02-25,6700,0,2
2019,56,7367,4,2019-02-25,6701,0,2
2019,56,7368,5,2019-02-25,6702,0,2
2019,56,7369,6,2019-02-25,6703,0,2
2019,56,7370,7,2019-02-25,6704,0,2
2019,56,7371,8,2019-02-25,6705,0,2
2019,56,7372,9,2019-02-25,6706,0,2
2019,57,7373,1,2019-02-26,6707,0,2
2019,57,7374,2,2019-02-26,6708,0,2
2019,57,7375,3,2019-02-26,6709,0,2
2019,57,7376,4,2019-02-26,6710,0,2
2019,57,7377,5,2019-02-26,6711,0,2
2019,57,7378,6,2019-02-26,6712,0,2
2019,57,7379,7,2019-02-26,6713,0,2
2019,57,7380,8,2019-02-26,6714,0,2
2019,57,7381,9,2019-02-26,6715,0,2
2019,58,7382,1,2019-02-27,6716,0,2
2019,58,7383,2,2019-02-27,6717,0,2
2019,58,7384,3,2019-02-27,6718,0,2
2019,58,7385,4,2019-02-27,6719,0,2
2019,58,7386,5,2019-02-27,6720,0,2
2019,58,7387,6,2019-02-27,6721,0,2
2019,58,7388,7,2019-02-27,6722,0,2
2019,58,7389,8,2019-02-27,6723,0,2
2019,58,7390,9,2019-02-27,6724,0,2
2019,59,7391,1,2019-02-28,6725,0,2
2019,59,7392,2,2019-02-28,6726,0,2
2019,59,7393,3,2019-02-28,6727,0,2
2019,59,7394,4,2019-02-28,6728,0,2
2019,59,7395,5,2019-02-28,6729,0,2
2019,59,7396,6,2019-02-28,6730,0,2
2019,59,7397,7,2019-02-28,6731,0,2
2019,59,7398,8,2019-02-28,6732,0,2
2019,59,7399,9,2019-02-28,6733,0,2
2019,60,7400,1,2019-03-01,6734,0,3
2019,60,7401,2,2019-03-01,6735,0,3
2019,60,7402,3,2019-03-01,6736,0,3
2019,60,7403,4,2019-03-01,6737,0,3
2019,60,7404,5,2019-03-01,6738,0,3
2019,60,7405,6,2019-03-01,6739,0,3
2019,60,7406,7,2019-03-01,6740,0,3
2019,60,7407,8,2019-03-01,6741,0,3
2019,60,7408,9,2019-03-01,6742,0,3
2019,61,7409,1,2019-03-02,6743,0,3
2019,61,7410,2,2019-03-02,6744,0,3
2019,61,7411,3,2019-03-02,6745,0,3
2019,61,7412,4,2019-03-02,6746,0,3
2019,61,7413,5,2019-03-02,6747,0,3
2019,61,7414,6,2019-03-02,6748,0,3
2019,61,7415,7,2019-03-02,6749,0,3
2019,61,7416,8,2019-03-02,6750,0,3
2019,61,7417,9,2019-03-02,6751,0,3
2019,62,7418,1,2019-03-03,6752,0,3
2019,62,7419,2,2019-03-03,6753,0,3
2019,62,7420,3,2019-03-03,6754,0,3
2019,62,7421,4,2019-03-03,6755,0,3
2019,62,7422,5,2019-03-03,6756,0,3
2019,62,7423,6,2019-03-03,6757,0,3
2019,62,7424,7,2019-03-03,6758,0,3
2019,62,7425,8,2019-03-03,6759,0,3
2019,62,7426,9,2019-03-03,6760,0,3
2019,63,7427,1,2019-03-04,6761,0,3
2019,63,7428,2,2019-03-04,6762,0,3
2019,63,7429,3,2019-03-04,6763,0,3
2019,63,7430,4,2019-03-04,6764,0,3
2019,63,7431,5,2019-03-04,6765,0,3
2019,63,7432,6,2019-03-04,6766,0,3
2019,63,7433,7,2019-03-04,6767,0,3
2019,63,7434,8,2019-03-04,6768,0,3
2019,63,7435,9,2019-03-04,6769,0,3
2019,64,7436,1,2019-03-05,6770,0,3
2019,64,7437,2,2019-03-05,6771,0,3
2019,64,7438,3,2019-03-05,6772,0,3
2019,64,7439,4,2019-03-05,6773,0,3
2019,64,7440,5,2019-03-05,6774,0,3
2019,64,7441,6,2019-03-05,6775,0,3
2019,64,7442,7,2019-03-05,6776,0,3
2019,64,7443,8,2019-03-05,6777,0,3
2019,64,7444,9,2019-03-05,6778,0,3
2019,65,7445,1,2019-03-06,6779,0,3
2019,65,7446,2,2019-03-06,6780,0,3
2019,65,7447,3,2019-03-06,6781,0,3
2019,65,7448,4,2019-03-06,6782,0,3
2019,65,7449,5,2019-03-06,6783,0,3
2019,65,7450,6,2019-03-06,6784,0,3
2019,65,7451,7,2019-03-06,6785,0,3
2019,65,7452,8,2019-03-06,6786,0,3
2019,65,7453,9,2019-03-06,6787,0,3
2019,66,7454,1,2019-03-07,6788,0,3
2019,66,7455,2,2019-03-07,6789,0,3
2019,66,7456,3,2019-03-07,6790,0,3
2019,66,7457,4,2019-03-07,6791,0,3
2019,66,7458,5,2019-03-07,6792,0,3
2019,66,7459,6,2019-03-07,6793,0,3
2019,66,7460,7,2019-03-07,6794,0,3
2019,66,7461,8,2019-03-07,6795,0,3
2019,66,7462,9,2019-03-07,6796,0,3
2019,67,7463,1,2019-03-08,6797,0,3
2019,67,7464,2,2019-03-08,6798,0,3
2019,67,7465,3,2019-03-08,6799,0,3
2019,67,7466,4,2019-03-08,6800,0,3
2019,67,7467,5,2019-03-08,6801,0,3
2019,67,7468,6,2019-03-08,6802,0,3
2019,67,7469,7,2019-03-08,6803,0,3
2019,67,7470,8,2019-03-08,6804,0,3
2019,67,7471,9,2019-03-08,6805,0,3
2019,68,7472,1,2019-03-09,6806,0,3
2019,68,7473,2,2019-03-09,6807,0,3
2019,68,7474,3,2019-03-09,6808,0,3
2019,68,7475,4,2019-03-09,6809,0,3
2019,68,7476,5,2019-03-09,6810,0,3
2019,68,7477,6,2019-03-09,6811,0,3
2019,68,7478,7,2019-03-09,6812,0,3
2019,68,7479,8,2019-03-09,6813,0,3
2019,68,7480,9,2019-03-09,6814,0,3
2019,69,7481,1,2019-03-10,6815,0,3
2019,69,7482,2,2019-03-10,6816,0,3
2019,69,7483,3,2019-03-10,6817,0,3
2019,69,7484,4,2019-03-10,6818,0,3
2019,69,7485,5,2019-03-10,6819,0,3
2019,69,7486,6,2019-03-10,6820,0,3
2019,69,7487,7,2019-03-10,6821,0,3
2019,69,7488,8,2019-03-10,6822,0,3
2019,69,7489,9,2019-03-10,6823,0,3
2019,70,7490,1,2019-03-11,6824,0,3
2019,70,7491,2,2019-03-11,6825,0,3
2019,70,7492,3,2019-03-11,6826,0,3
2019,70,7493,4,2019-03-11,6827,0,3
2019,70,7494,5,2019-03-11,6828,0,3
2019,70,7495,6,2019-03-11,6829,0,3
2019,70,7496,7,2019-03-11,6830,0,3
2019,70,7497,8,2019-03-11,6831,0,3
2019,70,7498,9,2019-03-11,6832,0,3
2019,71,7499,1,2019-03-12,6833,0,3
2019,71,7500,2,2019-03-12,6834,0,3
2019,71,7501,3,2019-03-12,6835,0,3
2019,71,7502,4,2019-03-12,6836,0,3
2019,71,7503,5,2019-03-12,6837,0,3
2019,71,7504,6,2019-03-12,6838,0,3
2019,71,7505,7,2019-03-12,6839,0,3
2019,71,7506,8,2019-03-12,6840,0,3
2019,71,7507,9,2019-03-12,6841,0,3
2019,72,7508,1,2019-03-13,6842,0,3
2019,72,7509,2,2019-03-13,6843,0,3
2019,72,7510,3,2019-03-13,6844,0,3
2019,72,7511,4,2019-03-13,6845,0,3
2019,72,7512,5,2019-03-13,6846,0,3
2019,72,7513,6,2019-03-13,6847,0,3
2019,72,7514,7,2019-03-13,6848,0,3
2019,72,7515,8,2019-03-13,6849,0,3
2019,72,7516,9,2019-03-13,6850,0,3
2019,73,7517,1,2019-03-14,6851,0,3
2019,73,7518,2,2019-03-14,6852,0,3
2019,73,7519,3,2019-03-14,6853,0,3
2019,73,7520,4,2019-03-14,6854,0,3
2019,73,7521,5,2019-03-14,6855,0,3
2019,73,7522,6,2019-03-14,6856,0,3
2019,73,7523,7,2019-03-14,6857,0,3
2019,73,7524,8,2019-03-14,6858,0,3
2019,73,7525,9,2019-03-14,6859,0,3
2019,74,7526,1,2019-03-15,6860,0,3
2019,74,7527,2,2019-03-15,6861,0,3
2019,74,7528,3,2019-03-15,6862,0,3
2019,74,7529,4,2019-03-15,6863,0,3
2019,74,7530,5,2019-03-15,6864,0,3
2019,74,7531,6,2019-03-15,6865,0,3
2019,74,7532,7,2019-03-15,6866,0,3
2019,74,7533,8,2019-03-15,6867,0,3
2019,74,7534,9,2019-03-15,6868,0,3
2019,75,7535,1,2019-03-16,6869,0,3
2019,75,7536,2,2019-03-16,6870,0,3
2019,75,7537,3,2019-03-16,6871,0,3
2019,75,7538,4,2019-03-16,6872,0,3
2019,75,7539,5,2019-03-16,6873,0,3
2019,75,7540,6,2019-03-16,6874,0,3
2019,75,7541,7,2019-03-16,6875,0,3
2019,75,7542,8,2019-03-16,6876,0,3
2019,75,7543,9,2019-03-16,6877,0,3
2019,76,7544,1,2019-03-17,6878,0,3
2019,76,7545,2,2019-03-17,6879,0,3
2019,76,7546,3,2019-03-17,6880,0,3
2019,76,7547,4,2019-03-17,6881,0,3
2019,76,7548,5,2019-03-17,6882,0,3
2019,76,7549,6,2019-03-17,6883,0,3
2019,76,7550,7,2019-03-17,6884,0,3
2019,76,7551,8,2019-03-17,6885,0,3
2019,76,7552,9,2019-03-17,6886,0,3
2019,77,7553,1,2019-03-18,6887,0,3
2019,77,7554,2,2019-03-18,6888,0,3
2019,77,7555,3,2019-03-18,6889,0,3
2019,77,7556,4,2019-03-18,6890,0,3
2019,77,7557,5,2019-03-18,6891,0,3
2019,77,7558,6,2019-03-18,6892,0,3
2019,77,7559,7,2019-03-18,6893,0,3
2019,77,7560,8,2019-03-18,6894,0,3
2019,77,7561,9,2019-03-18,6895,0,3
2019,78,7562,1,2019-03-19,6896,0,3
2019,78,7563,2,2019-03-19,6897,0,3
2019,78,7564,3,2019-03-19,6898,0,3
2019,78,7565,4,2019-03-19,6899,0,3
2019,78,7566,5,2019-03-19,6900,0,3
2019,78,7567,6,2019-03-19,6901,0,3
2019,78,7568,7,2019-03-19,6902,0,3
2019,78,7569,8,2019-03-19,6903,0,3
2019,78,7570,9,2019-03-19,6904,0,3
2019,79,7571,1,2019-03-20,6905,0,3
2019,79,7572,2,2019-03-20,6906,0,3
2019,79,7573,3,2019-03-20,6907,0,3
2019,79,7574,4,2019-03-20,6908,0,3
2019,79,7575,5,2019-03-20,6909,0,3
2019,79,7576,6,2019-03-20,6910,0,3
2019,79,7577,7,2019-03-20,6911,0,3
2019,79,7578,8,2019-03-20,6912,0,3
2019,79,7579,9,2019-03-20,6913,0,3
2019,80,7580,1,2019-03-21,6914,0,3
2019,80,7581,2,2019-03-21,6915,0,3
2019,80,7582,3,2019-03-21,6916,0,3
2019,80,7583,4,2019-03-21,6917,0,3
2019,80,7584,5,2019-03-21,6918,0,3
2019,80,7585,6,2019-03-21,6919,0,3
2019,80,7586,7,2019-03-21,6920,0,3
2019,80,7587,8,2019-03-21,6921,0,3
2019,80,7588,9,2019-03-21,6922,0,3
2019,81,7589,1,2019-03-22,6923,0,3
2019,81,7590,2,2019-03-22,6924,0,3
2019,81,7591,3,2019-03-22,6925,0,3
2019,81,7592,4,2019-03-22,6926,0,3
2019,81,7593,5,2019-03-22,6927,0,3
2019,81,7594,6,2019-03-22,6928,0,3
2019,81,7595,7,2019-03-22,6929,0,3
2019,81,7596,8,2019-03-22,6930,0,3
2019,81,7597,9,2019-03-22,6931,0,3
2019,82,7598,1,2019-03-23,6932,0,3
2019,82,7599,2,2019-03-23,6933,0,3
2019,82,7600,3,2019-03-23,6934,0,3
2019,82,7601,4,2019-03-23,6935,0,3
2019,82,7602,5,2019-03-23,6936,0,3
2019,82,7603,6,2019-03-23,6937,0,3
2019,82,7604,7,2019-03-23,6938,0,3
2019,82,7605,8,2019-03-23,6939,0,3
2019,82,7606,9,2019-03-23,6940,0,3
2019,83,7607,1,2019-03-24,6941,0,3
2019,83,7608,2,2019-03-24,6942,0,3
2019,83,7609,3,2019-03-24,6943,0,3
2019,83,7610,4,2019-03-24,6944,0,3
2019,83,7611,5,2019-03-24,6945,0,3
2019,83,7612,6,2019-03-24,6946,0,3
2019,83,7613,7,2019-03-24,6947,0,3
2019,83,7614,8,2019-03-24,6948,0,3
2019,83,7615,9,2019-03-24,6949,0,3
2019,84,7616,1,2019-03-25,6950,0,3
2019,84,7617,2,2019-03-25,6951,0,3
2019,84,7618,3,2019-03-25,6952,0,3
2019,84,7619,4,2019-03-25,6953,0,3
2019,84,7620,5,2019-03-25,6954,0,3
2019,84,7621,6,2019-03-25,6955,0,3
2019,84,7622,7,2019-03-25,6956,0,3
2019,84,7623,8,2019-03-25,6957,0,3
2019,84,7624,9,2019-03-25,6958,0,3
2019,85,7625,1,2019-03-26,6959,0,3
2019,85,7626,2,2019-03-26,6960,0,3
2019,85,7627,3,2019-03-26,6961,0,3
2019,85,7628,4,2019-03-26,6962,0,3
2019,85,7629,5,2019-03-26,6963,0,3
2019,85,7630,6,2019-03-26,6964,0,3
2019,85,7631,7,2019-03-26,6965,0,3
2019,85,7632,8,2019-03-26,6966,0,3
2019,85,7633,9,2019-03-26,6967,0,3
2019,86,7634,1,2019-03-27,6968,0,3
2019,86,7635,2,2019-03-27,6969,0,3
2019,86,7636,3,2019-03-27,6970,0,3
2019,86,7637,4,2019-03-27,6971,0,3
2019,86,7638,5,2019-03-27,6972,0,3
2019,86,7639,6,2019-03-27,6973,0,3
2019,86,7640,7,2019-03-27,6974,0,3
2019,86,7641,8,2019-03-27,6975,0,3
2019,86,7642,9,2019-03-27,6976,0,3
2019,87,7643,1,2019-03-28,6977,0,3
2019,87,7644,2,2019-03-28,6978,0,3
2019,87,7645,3,2019-03-28,6979,0,3
2019,87,7646,4,2019-03-28,6980,0,3
2019,87,7647,5,2019-03-28,6981,0,3
2019,87,7648,6,2019-03-28,6982,0,3
2019,87,7649,7,2019-03-28,6983,0,3
2019,87,7650,8,2019-03-28,6984,0,3
2019,87,7651,9,2019-03-28,6985,0,3
2019,88,7652,1,2019-03-29,6986,0,3
2019,88,7653,2,2019-03-29,6987,0,3
2019,88,7654,3,2019-03-29,6988,0,3
2019,88,7655,4,2019-03-29,6989,0,3
2019,88,7656,5,2019-03-29,6990,0,3
2019,88,7657,6,2019-03-29,6991,0,3
2019,88,7658,7,2019-03-29,6992,0,3
2019,96,7659,1,2019-04-06,6993,0,4
2019,96,7660,2,2019-04-06,6994,0,4
2019,96,7661,3,2019-04-06,6995,0,4
2019,96,7662,4,2019-04-06,6996,0,4
2019,96,7663,5,2019-04-06,6997,0,4
2019,96,7664,6,2019-04-06,6998,0,4
2019,96,7665,7,2019-04-06,6999,0,4
2019,96,7666,8,2019-04-06,7000,0,4
2019,96,7667,9,2019-04-06,7001,0,4
2019,97,7668,1,2019-04-07,7002,0,4
2019,97,7669,2,2019-04-07,7003,0,4
2019,97,7670,3,2019-04-07,7004,0,4
2019,97,7671,4,2019-04-07,7005,0,4
2019,97,7672,5,2019-04-07,7006,0,4
2019,97,7673,6,2019-04-07,7007,0,4
2019,97,7674,7,2019-04-07,7008,0,4
2019,97,7675,8,2019-04-07,7009,0,4
2019,97,7676,9,2019-04-07,7010,0,4
2019,98,7677,1,2019-04-08,7011,0,4
2019,98,7678,2,2019-04-08,7012,0,4
2019,98,7679,3,2019-04-08,7013,0,4
2019,98,7680,4,2019-04-08,7014,0,4
2019,98,7681,5,2019-04-08,7015,0,4
2019,98,7682,6,2019-04-08,7016,0,4
2019,98,7683,7,2019-04-08,7017,0,4
2019,98,7684,8,2019-04-08,7018,0,4
2019,98,7685,9,2019-04-08,7019,0,4
2019,99,7686,1,2019-04-09,7020,0,4
2019,99,7687,2,2019-04-09,7021,1,4
2019,99,7688,3,2019-04-09,7022,1,4
2019,99,7689,4,2019-04-09,7023,1,4
2019,99,7690,5,2019-04-09,7024,0,4
2019,99,7691,6,2019-04-09,7025,1,4
2019,99,7692,7,2019-04-09,7026,1,4
2019,99,7693,8,2019-04-09,7027,1,4
2019,99,7694,9,2019-04-09,7028,1,4
2019,100,7695,1,2019-04-10,7029,1,4
2019,100,7696,2,2019-04-10,7030,1,4
2019,100,7697,3,2019-04-10,7031,1,4
2019,100,7698,4,2019-04-10,7032,1,4
2019,100,7699,5,2019-04-10,7033,1,4
2019,100,7700,6,2019-04-10,7034,1,4
2019,100,7701,7,2019-04-10,7035,1,4
2019,100,7702,8,2019-04-10,7036,1,4
2019,100,7703,9,2019-04-10,7037,1,4
2019,101,7704,1,2019-04-11,7038,1,4
2019,101,7705,2,2019-04-11,7039,1,4
2019,101,7706,3,2019-04-11,7040,1,4
2019,101,7707,4,2019-04-11,7041,1,4
2019,101,7708,5,2019-04-11,7042,1,4
2019,101,7709,6,2019-04-11,7043,1,4
2019,101,7710,7,2019-04-11,7044,1,4
2019,101,7711,8,2019-04-11,7045,1,4
2019,101,7712,9,2019-04-11,7046,1,4
2019,102,7713,1,2019-04-12,7047,1,4
2019,102,7714,2,2019-04-12,7048,1,4
2019,102,7715,3,2019-04-12,7049,1,4
2019,102,7716,4,2019-04-12,7050,1,4
2019,102,7717,5,2019-04-12,7051,1,4
2019,102,7718,6,2019-04-12,7052,1,4
2019,102,7719,7,2019-04-12,7053,1,4
2019,102,7720,8,2019-04-12,7054,0,4
2019,102,7721,9,2019-04-12,7055,0,4
2019,103,7722,1,2019-04-13,7056,0,4
2019,103,7723,2,2019-04-13,7057,0,4
2019,103,7724,3,2019-04-13,7058,0,4
2019,103,7725,4,2019-04-13,7059,0,4
2019,103,7726,5,2019-04-13,7060,0,4
2019,103,7727,6,2019-04-13,7061,0,4
2019,103,7728,7,2019-04-13,7062,0,4
2019,103,7729,8,2019-04-13,7063,0,4
2019,103,7730,9,2019-04-13,7064,0,4
2019,104,7731,1,2019-04-14,7065,0,4
2019,104,7732,2,2019-04-14,7066,0,4
2019,104,7733,3,2019-04-14,7067,0,4
2019,104,7734,4,2019-04-14,7068,0,4
2019,104,7735,5,2019-04-14,7069,0,4
2019,104,7736,6,2019-04-14,7070,0,4
2019,104,7737,7,2019-04-14,7071,0,4
2019,104,7738,8,2019-04-14,7072,0,4
2019,104,7739,9,2019-04-14,7073,0,4
2019,105,7740,1,2019-04-15,7074,0,4
2019,105,7741,2,2019-04-15,7075,0,4
2019,105,7742,3,2019-04-15,7076,0,4
2019,105,7743,4,2019-04-15,7077,0,4
2019,105,7744,5,2019-04-15,7078,0,4
2019,105,7745,6,2019-04-15,7079,0,4
2019,105,7746,7,2019-04-15,7080,0,4
2019,105,7747,8,2019-04-15,7081,0,4
2019,105,7748,9,2019-04-15,7082,0,4
2019,106,7749,1,2019-04-16,7083,0,4
2019,106,7750,2,2019-04-16,7084,0,4
2019,106,7751,3,2019-04-16,7085,0,4
2019,106,7752,4,2019-04-16,7086,0,4
2019,106,7753,5,2019-04-16,7087,0,4
2019,106,7754,6,2019-04-16,7088,0,4
2019,106,7755,7,2019-04-16,7089,0,4
2019,106,7756,8,2019-04-16,7090,0,4
2019,106,7757,9,2019-04-16,7091,0,4
2019,107,7758,1,2019-04-17,7092,0,4
2019,107,7759,2,2019-04-17,7093,0,4
2019,107,7760,3,2019-04-17,7094,0,4
2019,107,7761,4,2019-04-17,7095,0,4
2019,107,7762,5,2019-04-17,7096,0,4
2019,107,7763,6,2019-04-17,7097,0,4
2019,107,7764,7,2019-04-17,7098,0,4
2019,107,7765,8,2019-04-17,7099,0,4
2019,107,7766,9,2019-04-17,7100,0,4
2019,108,7767,1,2019-04-18,7101,0,4
2019,108,7768,2,2019-04-18,7102,0,4
2019,108,7769,3,2019-04-18,7103,0,4
2019,108,7770,4,2019-04-18,7104,0,4
2019,108,7771,5,2019-04-18,7105,0,4
2019,108,7772,6,2019-04-18,7106,0,4
2019,108,7773,7,2019-04-18,7107,0,4
2019,108,7774,8,2019-04-18,7108,0,4
2019,108,7775,9,2019-04-18,7109,0,4
2019,109,7776,1,2019-04-19,7110,0,4
2019,109,7777,2,2019-04-19,7111,0,4
2019,109,7778,3,2019-04-19,7112,0,4
2019,109,7779,4,2019-04-19,7113,0,4
2019,109,7780,5,2019-04-19,7114,0,4
2019,109,7781,6,2019-04-19,7115,0,4
2019,109,7782,7,2019-04-19,7116,0,4
2019,109,7783,8,2019-04-19,7117,0,4
2019,109,7784,9,2019-04-19,7118,0,4
2019,110,7785,1,2019-04-20,7119,0,4
2019,110,7786,2,2019-04-20,7120,0,4
2019,110,7787,3,2019-04-20,7121,0,4
2019,110,7788,4,2019-04-20,7122,0,4
2019,110,7789,5,2019-04-20,7123,0,4
2019,110,7790,6,2019-04-20,7124,0,4
2019,110,7791,7,2019-04-20,7125,0,4
2019,110,7792,8,2019-04-20,7126,0,4
2019,110,7793,9,2019-04-20,7127,0,4
2019,111,7794,1,2019-04-21,7128,0,4
2019,111,7795,2,2019-04-21,7129,0,4
2019,111,7796,3,2019-04-21,7130,0,4
2019,111,7797,4,2019-04-21,7131,0,4
2019,111,7798,5,2019-04-21,7132,0,4
2019,111,7799,6,2019-04-21,7133,0,4
2019,111,7800,7,2019-04-21,7134,0,4
2019,111,7801,8,2019-04-21,7135,0,4
2019,111,7802,9,2019-04-21,7136,0,4
2019,112,7803,1,2019-04-22,7137,0,4
2019,112,7804,2,2019-04-22,7138,0,4
2019,113,7805,1,2019-04-23,7139,0,4
2019,113,7806,2,2019-04-23,7140,0,4
2019,113,7807,3,2019-04-23,7141,0,4
2019,113,7808,4,2019-04-23,7142,0,4
2019,113,7809,5,2019-04-23,7143,0,4
2019,113,7810,6,2019-04-23,7144,0,4
2019,113,7811,7,2019-04-23,7145,0,4
2019,113,7812,8,2019-04-23,7146,0,4
2019,113,7813,9,2019-04-23,7147,0,4
2019,114,7814,1,2019-04-24,7148,0,4
2019,114,7815,2,2019-04-24,7149,0,4
2019,114,7816,3,2019-04-24,7150,0,4
2019,114,7817,4,2019-04-24,7151,0,4
2019,114,7818,5,2019-04-24,7152,0,4
2019,114,7819,6,2019-04-24,7153,0,4
2019,114,7820,7,2019-04-24,7154,0,4
2019,114,7821,8,2019-04-24,7155,0,4
2019,114,7822,9,2019-04-24,7156,0,4
2019,115,7823,1,2019-04-25,7157,0,4
2019,115,7824,2,2019-04-25,7158,0,4
2019,115,7825,3,2019-04-25,7159,0,4
2019,115,7826,4,2019-04-25,7160,0,4
2019,115,7827,5,2019-04-25,7161,0,4
2019,115,7828,6,2019-04-25,7162,0,4
2019,115,7829,7,2019-04-25,7163,0,4
2019,115,7830,8,2019-04-25,7164,0,4
2019,115,7831,9,2019-04-25,7165,0,4
2019,116,7832,1,2019-04-26,7166,0,4
2019,116,7833,2,2019-04-26,7167,0,4
2019,116,7834,3,2019-04-26,7168,0,4
2019,116,7835,4,2019-04-26,7169,0,4
2019,116,7836,5,2019-04-26,7170,0,4
2019,116,7837,6,2019-04-26,7171,0,4
2019,116,7838,7,2019-04-26,7172,0,4
2019,116,7839,8,2019-04-26,7173,0,4
2019,116,7840,9,2019-04-26,7174,0,4
2019,117,7841,1,2019-04-27,7175,0,4
2019,117,7842,2,2019-04-27,7176,0,4
2019,117,7843,3,2019-04-27,7177,0,4
2019,117,7844,4,2019-04-27,7178,0,4
2019,117,7845,5,2019-04-27,7179,0,4
2019,117,7846,6,2019-04-27,7180,0,4
2019,117,7847,7,2019-04-27,7181,0,4
2019,117,7848,8,2019-04-27,7182,0,4
2019,117,7849,9,2019-04-27,7183,0,4
2019,118,7850,1,2019-04-28,7184,0,4
2019,118,7851,2,2019-04-28,7185,0,4
2019,118,7852,3,2019-04-28,7186,0,4
2019,118,7853,4,2019-04-28,7187,0,4
2019,118,7854,5,2019-04-28,7188,0,4
2019,118,7855,6,2019-04-28,7189,0,4
2019,118,7856,7,2019-04-28,7190,0,4
2019,118,7857,8,2019-04-28,7191,0,4
2019,118,7858,9,2019-04-28,7192,0,4
2019,119,7859,1,2019-04-29,7193,0,4
2019,119,7860,2,2019-04-29,7194,0,4
2019,119,7861,3,2019-04-29,7195,0,4
2019,119,7862,4,2019-04-29,7196,0,4
2019,119,7863,5,2019-04-29,7197,0,4
2019,119,7864,6,2019-04-29,7198,0,4
2019,119,7865,7,2019-04-29,7199,0,4
2019,119,7866,8,2019-04-29,7200,0,4
2019,119,7867,9,2019-04-29,7201,0,4
2019,120,7868,1,2019-04-30,7202,0,4
2019,120,7869,2,2019-04-30,7203,0,4
2019,120,7870,3,2019-04-30,7204,0,4
2019,120,7871,4,2019-04-30,7205,0,4
2019,120,7872,5,2019-04-30,7206,0,4
2019,120,7873,6,2019-04-30,7207,0,4
2019,120,7874,7,2019-04-30,7208,0,4
2019,120,7875,8,2019-04-30,7209,0,4
2019,120,7876,9,2019-04-30,7210,0,4
2019,121,7877,1,2019-05-01,7211,0,5
2019,121,7878,2,2019-05-01,7212,0,5
2019,121,7879,3,2019-05-01,7213,0,5
2019,121,7880,4,2019-05-01,7214,0,5
2019,121,7881,5,2019-05-01,7215,0,5
2019,121,7882,6,2019-05-01,7216,0,5
2019,121,7883,7,2019-05-01,7217,0,5
2019,121,7884,8,2019-05-01,7218,0,5
2019,121,7885,9,2019-05-01,7219,0,5
2019,122,7886,1,2019-05-02,7220,0,5
2019,122,7887,2,2019-05-02,7221,0,5
2019,122,7888,3,2019-05-02,7222,0,5
2019,122,7889,4,2019-05-02,7223,0,5
2019,122,7890,5,2019-05-02,7224,0,5
2019,122,7891,6,2019-05-02,7225,0,5
2019,122,7892,7,2019-05-02,7226,0,5
2019,122,7893,8,2019-05-02,7227,0,5
2019,122,7894,9,2019-05-02,7228,0,5
2019,123,7895,1,2019-05-03,7229,0,5
2019,123,7896,2,2019-05-03,7230,0,5
2019,123,7897,3,2019-05-03,7231,0,5
2019,123,7898,4,2019-05-03,7232,0,5
2019,123,7899,5,2019-05-03,7233,0,5
2019,123,7900,6,2019-05-03,7234,0,5
2019,123,7901,7,2019-05-03,7235,0,5
2019,123,7902,8,2019-05-03,7236,0,5
2019,123,7903,9,2019-05-03,7237,0,5
2019,124,7904,1,2019-05-04,7238,0,5
2019,124,7905,2,2019-05-04,7239,0,5
2019,124,7906,3,2019-05-04,7240,0,5
2019,124,7907,4,2019-05-04,7241,0,5
2019,124,7908,5,2019-05-04,7242,0,5
2019,124,7909,6,2019-05-04,7243,0,5
2019,124,7910,7,2019-05-04,7244,0,5
2019,124,7911,8,2019-05-04,7245,0,5
2019,124,7912,9,2019-05-04,7246,0,5
2019,125,7913,1,2019-05-05,7247,0,5
2019,125,7914,2,2019-05-05,7248,0,5
2019,125,7915,3,2019-05-05,7249,0,5
2019,125,7916,4,2019-05-05,7250,0,5
2019,125,7917,5,2019-05-05,7251,0,5
2019,125,7918,6,2019-05-05,7252,0,5
2019,125,7919,7,2019-05-05,7253,0,5
2019,125,7920,8,2019-05-05,7254,0,5
2019,125,7921,9,2019-05-05,7255,0,5
2019,126,7922,1,2019-05-06,7256,0,5
2019,126,7923,2,2019-05-06,7257,0,5
2019,126,7924,3,2019-05-06,7258,0,5
2019,126,7925,4,2019-05-06,7259,0,5
2019,126,7926,5,2019-05-06,7260,0,5
2019,126,7927,6,2019-05-06,7261,0,5
2019,126,7928,7,2019-05-06,7262,0,5
2019,126,7929,8,2019-05-06,7263,0,5
2019,126,7930,9,2019-05-06,7264,0,5
2019,127,7931,1,2019-05-07,7265,0,5
